date,code,name,market,total_shares,foreign_shares,foreign_ratio
2025-10-01,2064,晉椿,TPEX,69330000,45000,0.0
2025-10-01,2065,世豐,TPEX,63516707,797051,0.0
2025-10-01,2066,世德,TPEX,44449527,4316797,0.0
2025-10-01,2067,嘉鋼,TPEX,45138177,5061395,0.0
2025-10-01,2070,精湛,TPEX,35782800,1052648,0.0
2025-10-01,2073,雄順,TPEX,27500000,13000,0.0
2025-10-01,2221,大甲,TPEX,42325000,288020,0.0
2025-10-01,2230,泰茂,TPEX,68029605,1097635,0.0
2025-10-01,2235,謚源,TPEX,35878000,40000,0.0
2025-10-01,2596,綠意,TPEX,100000000,371644,0.0
2025-10-01,2640,大車隊,TPEX,59264956,4196860,0.0
2025-10-01,2641,正德,TPEX,318271229,28469623,0.0
2025-10-01,2643,捷迅,TPEX,35000000,510126,0.0
2025-10-01,2718,全心投控,TPEX,87576000,638001,0.0
2025-10-01,2719,燦星旅,TPEX,68969500,101756,0.0
2025-10-01,2724,藝舍-KY,TPEX,59656345,9007964,0.0
2025-10-01,2726,雅茗-KY,TPEX,27922454,8851900,0.0
2025-10-01,2729,瓦城,TPEX,43413783,794190,0.0
2025-10-01,2732,六角,TPEX,46518570,1690108,0.0
2025-10-01,2734,易飛網,TPEX,57259760,2262292,0.0
2025-10-01,2736,富野,TPEX,79972230,467009,0.0
2025-10-01,2740,天蔥,TPEX,13952016,279836,0.0
2025-10-01,2743,山富,TPEX,46815210,600158,0.0
2025-10-01,2745,五福,TPEX,33808526,1403576,0.0
2025-10-01,2751,王座,TPEX,19600000,87387,0.0
2025-10-01,2752,豆府,TPEX,26693861,318285,0.0
2025-10-01,2754,亞洲藏壽司,TPEX,46861000,32149180,0.0
2025-10-01,2755,揚秦,TPEX,36429305,477476,0.0
2025-10-01,2756,聯發國際,TPEX,24542820,385320,0.0
2025-10-01,2916,滿心,TPEX,64626878,13685993,0.0
2025-10-01,2924,宏太-KY,TPEX,52035934,34765760,0.0
2025-10-01,2926,誠品生活,TPEX,47389650,520202,0.0
2025-10-01,2937,集雅社,TPEX,43541975,35901,0.0
2025-10-01,2941,米斯特,TPEX,15390000,74000,0.0
2025-10-01,2947,振宇五金,TPEX,21487460,207053,0.0
2025-10-01,2948,寶陞,TPEX,30000000,38318,0.0
2025-10-01,2949,欣新網,TPEX,30641100,11292,0.0
2025-10-01,3064,泰偉,TPEX,13011451,17592,0.0
2025-10-01,3066,李洲,TPEX,83070612,485318,0.0
2025-10-01,3067,全域,TPEX,20000000,9452,0.0
2025-10-01,3071,協禧,TPEX,110000000,1039845,0.0
2025-10-01,3073,天方能源,TPEX,39511028,265106,0.0
2025-10-01,3078,僑威,TPEX,227391064,54431009,0.0
2025-10-01,3081,聯亞,TPEX,92521377,16911902,0.0
2025-10-01,3083,網龍,TPEX,86486858,715076,0.0
2025-10-01,3085,新零售,TPEX,69019288,3930294,0.0
2025-10-01,3086,華義,TPEX,27271051,11538773,0.0
2025-10-01,3088,艾訊,TPEX,107563017,10546113,0.0
2025-10-01,3093,港建*,TPEX,145155576,98727396,0.0
2025-10-01,3095,及成,TPEX,14680000,528244,0.0
2025-10-01,3105,穩懋,TPEX,423940384,90906775,0.0
2025-10-01,3114,好德,TPEX,65129792,375682,0.0
2025-10-01,3115,富榮綱,TPEX,57197615,1498707,0.0
2025-10-01,3118,進階,TPEX,32452860,128073,0.0
2025-10-01,3122,笙泉,TPEX,40764826,1744431,0.0
2025-10-01,3128,昇銳,TPEX,47317489,1605261,0.0
2025-10-01,3131,弘塑,TPEX,29216015,5778684,0.0
2025-10-01,3141,晶宏,TPEX,75210228,5648014,0.0
2025-10-01,3147,大綜,TPEX,43686831,439209,0.0
2025-10-01,3152,璟德,TPEX,69016200,9096307,0.0
2025-10-01,3158,嘉實,TPEX,30298425,420219,0.0
2025-10-01,3162,精確,TPEX,130241112,60534046,0.0
2025-10-01,3163,波若威,TPEX,80540741,5377250,0.0
2025-10-01,3169,亞信,TPEX,63106981,1588666,0.0
2025-10-01,3171,炎洲流通,TPEX,33118158,324325,0.0
2025-10-01,3176,基亞,TPEX,139306755,5147757,0.0
2025-10-01,3178,公準,TPEX,45050000,472000,0.0
2025-10-01,3188,鑫龍騰,TPEX,186309876,1658705,0.0
2025-10-01,3191,雲嘉南,TPEX,43597381,21794,0.0
2025-10-01,3205,佰研,TPEX,67545631,4474914,0.0
2025-10-01,3206,志豐,TPEX,58916621,1031817,0.0
2025-10-01,3207,耀勝,TPEX,66422124,2694247,0.0
2025-10-01,3211,順達,TPEX,153781021,30305086,0.0
2025-10-01,3213,茂訊,TPEX,58685547,2721372,0.0
2025-10-01,3217,優群,TPEX,90104203,13899616,0.0
2025-10-01,3218,大學光,TPEX,84724899,6614908,0.0
2025-10-01,3219,倚強科,TPEX,71103880,2836241,0.0
2025-10-01,3221,台嘉碩,TPEX,103878310,3602128,0.0
2025-10-01,3224,三顧,TPEX,68172648,449147,0.0
2025-10-01,3226,龍鋒,TPEX,64430573,27956,0.0
2025-10-01,3227,原相,TPEX,149948823,30445455,0.0
2025-10-01,3228,金麗科,TPEX,71511495,4566100,0.0
2025-10-01,3230,錦明,TPEX,86010900,2182862,0.0
2025-10-01,3232,昱捷,TPEX,46567865,3649616,0.0
2025-10-01,3234,光環,TPEX,111474692,2170726,0.0
2025-10-01,3236,千如,TPEX,105000613,11136671,0.0
2025-10-01,3252,海灣,TPEX,50195754,1121246,0.0
2025-10-01,3259,鑫創,TPEX,72965934,7989689,0.0
2025-10-01,3260,威剛,TPEX,325785648,93054349,0.0
2025-10-01,3264,欣銓,TPEX,490170076,185012322,0.0
2025-10-01,3265,台星科,TPEX,136261659,4579878,0.0
2025-10-01,3268,海德威,TPEX,34720796,270928,0.0
2025-10-01,3272,東碩,TPEX,61176789,318040,0.0
2025-10-01,3276,宇環,TPEX,69712666,483122,0.0
2025-10-01,3284,太普高,TPEX,108482473,365410,0.0
2025-10-01,3285,微端,TPEX,42735324,5499931,0.0
2025-10-01,3287,廣寰科,TPEX,43970483,803000,0.0
2025-10-01,3288,點晶,TPEX,16000000,22962,0.0
2025-10-01,3289,宜特,TPEX,74259421,4701398,0.0
2025-10-01,3290,東浦,TPEX,90215034,4919195,0.0
2025-10-01,3293,鈊象,TPEX,281801560,70162121,0.0
2025-10-01,3294,英濟,TPEX,132015919,10971104,0.0
2025-10-01,3297,杭特,TPEX,36049445,1088362,0.0
2025-10-01,3303,岱稜,TPEX,94090607,4522910,0.0
2025-10-01,3306,鼎天,TPEX,50607702,1076368,0.0
2025-10-01,3310,佳穎,TPEX,71479154,70000,0.0
2025-10-01,3313,斐成,TPEX,205060776,3314223,0.0
2025-10-01,3317,尼克森,TPEX,90000000,4678227,0.0
2025-10-01,3322,建舜電,TPEX,121582157,2987537,0.0
2025-10-01,3323,加百裕,TPEX,93952394,3434990,0.0
2025-10-01,3324,雙鴻,TPEX,91774449,25146051,0.0
2025-10-01,3325,旭品,TPEX,90168610,1426359,0.0
2025-10-01,3332,幸康,TPEX,48104246,1080610,0.0
2025-10-01,3339,泰谷,TPEX,66568300,976708,0.0
2025-10-01,3349,寶德,TPEX,46071648,98208,0.0
2025-10-01,3354,律勝,TPEX,70112426,408292,0.0
2025-10-01,3357,臺慶科,TPEX,102034881,15202293,0.0
2025-10-01,3360,尚立,TPEX,76402244,1069574,0.0
2025-10-01,3362,先進光,TPEX,142449075,7336010,0.0
2025-10-01,3363,上詮,TPEX,103640567,13929516,0.0
2025-10-01,3372,典範,TPEX,175324000,1222571,0.0
2025-10-01,3373,熱映,TPEX,47618782,874144,0.0
2025-10-01,3374,精材,TPEX,271364316,24065049,0.0
2025-10-01,3379,彬台,TPEX,38041748,0,0.0
2025-10-01,3388,崇越電,TPEX,74062358,5057956,0.0
2025-10-01,3390,旭軟,TPEX,78958259,527927,0.0
2025-10-01,3402,漢科,TPEX,73047692,4133916,0.0
2025-10-01,3426,台興,TPEX,26400000,108721,0.0
2025-10-01,3430,奇鈦科,TPEX,33716085,1712738,0.0
2025-10-01,3434,哲固,TPEX,35380792,1424519,0.0
2025-10-01,3438,類比科,TPEX,47165815,1026827,0.0
2025-10-01,3441,聯一光,TPEX,40039920,558009,0.0
2025-10-01,3444,利機,TPEX,44996877,5236317,0.0
2025-10-01,3455,由田,TPEX,59850750,3766142,0.0
2025-10-01,3465,進泰電子,TPEX,35329862,1647344,0.0
2025-10-01,3466,德晉,TPEX,61492073,7245060,0.0
2025-10-01,3467,台灣精材,TPEX,31106569,321992,0.0
2025-10-01,3479,安勤,TPEX,72630164,6719415,0.0
2025-10-01,3483,力致,TPEX,99049257,7038273,0.0
2025-10-01,3484,崧騰,TPEX,78828189,5807211,0.0
2025-10-01,3489,森寶,TPEX,90452155,449000,0.0
2025-10-01,3490,單井,TPEX,55006435,1210720,0.0
2025-10-01,3491,昇達科,TPEX,66553151,13355074,0.0
2025-10-01,3492,長盛,TPEX,35531600,223000,0.0
2025-10-01,3498,陽程,TPEX,61273008,2444502,0.0
2025-10-01,3499,環天科,TPEX,54970596,116937,0.0
2025-10-01,3508,位速,TPEX,104311737,750022,0.0
2025-10-01,3511,矽瑪,TPEX,79972945,1613191,0.0
2025-10-01,3512,皇龍,TPEX,113072372,378852,0.0
2025-10-01,3516,亞帝歐,TPEX,59560874,314285,0.0
2025-10-01,3520,華盈,TPEX,68846778,1374147,0.0
2025-10-01,3521,鴻翊,TPEX,128265552,213015,0.0
2025-10-01,3522,御嵿,TPEX,83971209,134191,0.0
2025-10-01,3523,迎輝,TPEX,64257868,34001,0.0
2025-10-01,3526,凡甲,TPEX,65134161,8384970,0.0
2025-10-01,3527,聚積,TPEX,44445125,2260150,0.0
2025-10-01,3529,力旺,TPEX,74673742,39868652,0.0
2025-10-01,3531,先益,TPEX,61175011,11796414,0.0
2025-10-01,3537,堡達,TPEX,56242979,939262,0.0
2025-10-01,3540,曜越,TPEX,72458548,2332529,0.0
2025-10-01,3541,西柏,TPEX,56349142,536847,0.0
2025-10-01,3546,宇峻,TPEX,58427323,4199030,0.0
2025-10-01,3548,兆利,TPEX,67744175,2198428,0.0
2025-10-01,3551,世禾,TPEX,62274890,2914494,0.0
2025-10-01,3552,同致,TPEX,97918334,10763906,0.0
2025-10-01,3555,博士旺,TPEX,29998797,1141619,0.0
2025-10-01,3556,禾瑞亞,TPEX,63702844,2763430,0.0
2025-10-01,3558,神準,TPEX,59060881,2224168,0.0
2025-10-01,3564,其陽,TPEX,59123100,1233672,0.0
2025-10-01,3567,逸昌,TPEX,33954000,1012281,0.0
2025-10-01,3570,大塚,TPEX,17097000,7721450,0.0
2025-10-01,3577,泓格,TPEX,63965653,2911296,0.0
2025-10-01,3580,友威科,TPEX,39470657,2033308,0.0
2025-10-01,3581,博磊,TPEX,51006000,5142447,0.0
2025-10-01,3587,閎康,TPEX,67038234,6306680,0.0
2025-10-01,3594,磐儀,TPEX,95948358,2324812,0.0
2025-10-01,3597,映興,TPEX,39236440,504176,0.0
2025-10-01,3609,三一東林,TPEX,38419387,800001,0.0
2025-10-01,3611,鼎翰,TPEX,47490134,5925565,0.0
2025-10-01,3615,安可,TPEX,68466976,2241568,0.0
2025-10-01,3623,富晶通,TPEX,29185946,379067,0.0
2025-10-01,3624,光頡,TPEX,117340842,49307711,0.0
2025-10-01,3625,西勝,TPEX,114246765,9464055,0.0
2025-10-01,3628,盈正,TPEX,45000000,2242869,0.0
2025-10-01,3629,地心引力,TPEX,32954782,9000,0.0
2025-10-01,3630,新鉅科,TPEX,204191848,84428728,0.0
2025-10-01,3631,晟楠,TPEX,81820909,6497301,0.0
2025-10-01,3632,研勤,TPEX,40889738,105986,0.0
2025-10-01,3646,艾恩特,TPEX,39297371,2835082,0.0
2025-10-01,3663,鑫科,TPEX,108494074,1521661,0.0
2025-10-01,3664,安瑞-KY,TPEX,59525482,21674415,0.0
2025-10-01,3666,光耀,TPEX,92924850,309969,0.0
2025-10-01,3672,康聯訊,TPEX,40790375,1015017,0.0
2025-10-01,3675,德微,TPEX,53057923,28684766,0.0
2025-10-01,3680,家登,TPEX,96039516,13827803,0.0
2025-10-01,3684,榮昌,TPEX,30001674,66349,0.0
2025-10-01,3685,元創精密,TPEX,79574000,963307,0.0
2025-10-01,3687,歐買尬,TPEX,30059572,1934011,0.0
2025-10-01,3689,湧德,TPEX,85225676,3827198,0.0
2025-10-01,3691,碩禾,TPEX,91883420,2750052,0.0
2025-10-01,3693,營邦,TPEX,42990694,3965181,0.0
2025-10-01,3707,漢磊,TPEX,383222653,30866199,0.0
2025-10-01,3709,鑫聯大投控,TPEX,125569450,7327057,0.0
2025-10-01,3710,連展投控,TPEX,287250734,9428165,0.0
2025-10-01,3713,新晶投控,TPEX,88090000,270032,0.0
2025-10-01,4102,永日,TPEX,42373443,434197,0.0
2025-10-01,4105,東洋,TPEX,248649959,55789113,0.0
2025-10-01,4107,邦特,TPEX,69298336,5675457,0.0
2025-10-01,4109,加捷生醫,TPEX,118736681,1441070,0.0
2025-10-01,4111,濟生,TPEX,59832135,1947346,0.0
2025-10-01,4113,聯上,TPEX,231138137,2373296,0.0
2025-10-01,4114,健喬,TPEX,510175636,37714074,0.0
2025-10-01,4116,明基醫,TPEX,44566000,292049,0.0
2025-10-01,4120,友華,TPEX,86747119,5654063,0.0
2025-10-01,4121,優盛,TPEX,85491045,892279,0.0
2025-10-01,4123,晟德,TPEX,761225674,73506737,0.0
2025-10-01,4126,太醫,TPEX,72600000,7864463,0.0
2025-10-01,4127,天良,TPEX,45760000,400123,0.0
2025-10-01,4128,中天,TPEX,588170597,41695744,0.0
2025-10-01,4129,聯合,TPEX,96436704,14868622,0.0
2025-10-01,4130,健亞,TPEX,114887530,1968254,0.0
2025-10-01,4131,浩泰,TPEX,39500000,15000,0.0
2025-10-01,4138,曜亞,TPEX,39930000,185935,0.0
2025-10-01,4139,馬光-KY,TPEX,42549911,8482329,0.0
2025-10-01,4147,中裕,TPEX,273119225,25349982,0.0
2025-10-01,4153,鈺緯,TPEX,58668197,160972,0.0
2025-10-01,4154,樂威科-KY,TPEX,32327620,7054595,0.0
2025-10-01,4157,太景*-KY,TPEX,717841475,10856356,0.0
2025-10-01,4160,訊聯基因,TPEX,26690334,146812,0.0
2025-10-01,4161,聿新科,TPEX,59808204,913378,0.0
2025-10-01,4162,智擎,TPEX,145677640,8684672,0.0
2025-10-01,4163,鐿鈦,TPEX,49703893,1386886,0.0
2025-10-01,4166,友霖,TPEX,243035089,25544141,0.0
2025-10-01,4167,松瑞藥,TPEX,310444107,32641356,0.0
2025-10-01,4168,醣聯,TPEX,108208133,5204923,0.0
2025-10-01,4171,瑞基,TPEX,58457469,7763676,0.0
2025-10-01,4173,久裕,TPEX,74574355,2835569,0.0
2025-10-01,4174,浩鼎,TPEX,263159374,21467072,0.0
2025-10-01,4175,杏一,TPEX,42323307,56116,0.0
2025-10-01,4183,福永生技,TPEX,23800000,2000,0.0
2025-10-01,4188,安克,TPEX,63332900,42314,0.0
2025-10-01,4192,杏國,TPEX,35164500,107104,0.0
2025-10-01,4198,欣大健康,TPEX,24108000,286940,0.0
2025-10-01,4205,中華食,TPEX,97649228,500203,0.0
2025-10-01,4207,環泰,TPEX,198538008,3417227,0.0
2025-10-01,4303,信立,TPEX,94605317,2913610,0.0
2025-10-01,4304,勝昱,TPEX,36038065,1389,0.0
2025-10-01,4305,世坤,TPEX,55014000,35365,0.0
2025-10-01,4401,東隆興,TPEX,122692012,1800772,0.0
2025-10-01,4402,郡都開發,TPEX,67991830,1527145,0.0
2025-10-01,4406,新昕纖,TPEX,51912000,96117,0.0
2025-10-01,4413,飛寶企業,TPEX,31314689,1792009,0.0
2025-10-01,4416,三圓,TPEX,73586213,414182,0.0
2025-10-01,4417,金洲,TPEX,83971399,4184919,0.0
2025-10-01,4419,皇家美食,TPEX,169163133,3883,0.0
2025-10-01,4420,光明,TPEX,40455000,226353,0.0
2025-10-01,4430,耀億,TPEX,56273609,1285912,0.0
2025-10-01,4432,銘旺實,TPEX,50589000,461220,0.0
2025-10-01,4433,興采,TPEX,61299774,30613,0.0
2025-10-01,4442,竣邦-KY,TPEX,30442938,19609744,0.0
2025-10-01,4502,健信,TPEX,57469686,2165102,0.0
2025-10-01,4503,金雨,TPEX,78313326,3293967,0.0
2025-10-01,4506,崇友,TPEX,177012000,4203661,0.0
2025-10-01,4510,高鋒,TPEX,108010689,4507502,0.0
2025-10-01,4513,福裕,TPEX,114361921,1655840,0.0
2025-10-01,4523,永彰,TPEX,64949000,2050013,0.0
2025-10-01,4527,方土霖,TPEX,76152370,1356242,0.0
2025-10-01,4528,江興鍛,TPEX,84165695,92655,0.0
2025-10-01,4529,淳紳,TPEX,84549096,13979945,0.0
2025-10-01,4530,宏易,TPEX,69437276,2100708,0.0
2025-10-01,4533,協易機,TPEX,158434110,8335631,0.0
2025-10-01,4534,慶騰,TPEX,86788948,534704,0.0
2025-10-01,4535,至興,TPEX,75661740,88152,0.0
2025-10-01,4538,大詠城,TPEX,58772991,80516,0.0
2025-10-01,4541,晟田,TPEX,67647068,2592595,0.0
2025-10-01,4542,科嶠,TPEX,32323417,1995219,0.0
2025-10-01,4543,萬在,TPEX,59772300,4190441,0.0
2025-10-01,4549,桓達,TPEX,57002445,676970,0.0
2025-10-01,4550,長佳,TPEX,37838783,580001,0.0
2025-10-01,4554,橙的,TPEX,26327464,6505509,0.0
2025-10-01,4556,旭然,TPEX,42302840,4649054,0.0
2025-10-01,4558,寶緯,TPEX,50000000,116000,0.0
2025-10-01,4561,健椿,TPEX,58521619,912105,0.0
2025-10-01,4563,百德,TPEX,54950000,1782135,0.0
2025-10-01,4568,科際精密,TPEX,31772125,6360251,0.0
2025-10-01,4577,達航科技,TPEX,49137998,746000,0.0
2025-10-01,4580,捷流閥業,TPEX,46803109,1309458,0.0
2025-10-01,4584,君帆,TPEX,30002400,6080,0.0
2025-10-01,4609,唐鋒,TPEX,47946820,0,0.0
2025-10-01,4702,中美實,TPEX,72333200,31225546,0.0
2025-10-01,4706,大恭,TPEX,79030093,23249091,0.0
2025-10-01,4707,磐亞,TPEX,403715270,1532257,0.0
2025-10-01,4711,永純,TPEX,61056000,481873,0.0
2025-10-01,4714,永捷,TPEX,178088188,8556578,0.0
2025-10-01,4716,大立,TPEX,94427191,2006135,0.0
2025-10-01,4721,美琪瑪,TPEX,74986304,1980288,0.0
2025-10-01,4726,永昕,TPEX,207114300,43048508,0.0
2025-10-01,4728,雙美,TPEX,54463000,9742055,0.0
2025-10-01,4729,熒茂,TPEX,79226741,829287,0.0
2025-10-01,4735,豪展,TPEX,41568758,25431,0.0
2025-10-01,4741,泓瀚,TPEX,34812079,423980,0.0
2025-10-01,4743,合一,TPEX,479296486,35110942,0.0
2025-10-01,4744,皇將,TPEX,54984332,4859426,0.0
2025-10-01,4745,合富-KY,TPEX,77449547,9563477,0.0
2025-10-01,4747,強生,TPEX,44932346,279875,0.0
2025-10-01,4749,新應材,TPEX,92732865,10814848,0.0
2025-10-01,4754,國碳科,TPEX,30283215,73967,0.0
2025-10-01,4760,勤凱,TPEX,32218283,882376,0.0
2025-10-01,4767,誠泰科技,TPEX,31415000,8000,0.0
2025-10-01,4768,晶呈科技,TPEX,47487969,3018580,0.0
2025-10-01,4772,台特化,TPEX,147681552,14142896,0.0
2025-10-01,4804,大略-KY,TPEX,60324920,2188219,0.0
2025-10-01,4806,桂田文創,TPEX,99947092,1882691,0.0
2025-10-01,4903,聯光通,TPEX,105343714,462457,0.0
2025-10-01,4905,台聯電,TPEX,29260044,2805181,0.0
2025-10-01,4907,富宇,TPEX,118145778,271589,0.0
2025-10-01,4908,前鼎,TPEX,78216907,2798561,0.0
2025-10-01,4909,新復興,TPEX,93356864,5803703,0.0
2025-10-01,4911,德英,TPEX,63719568,160332,0.0
2025-10-01,4923,力士,TPEX,33890800,264205,0.0
2025-10-01,4924,欣厚-KY,TPEX,37164409,14129668,0.0
2025-10-01,4931,新盛力,TPEX,65617761,4768357,0.0
2025-10-01,4933,友輝,TPEX,81989675,5245073,0.0
2025-10-01,4939,亞電,TPEX,98200868,4803414,0.0
2025-10-01,4946,辣椒,TPEX,7810946,964865,0.0
2025-10-01,4950,金耘國際,TPEX,57729107,98362,0.0
2025-10-01,4951,精拓科,TPEX,34148713,1752001,0.0
2025-10-01,4953,緯軟,TPEX,73147014,6446877,0.0
2025-10-01,4966,譜瑞-KY,TPEX,80057788,31913232,0.0
2025-10-01,4971,IET-KY,TPEX,39985743,5669672,0.0
2025-10-01,4972,湯石照明,TPEX,56888587,1578434,0.0
2025-10-01,4973,廣穎,TPEX,65392843,1753798,0.0
2025-10-01,4974,亞泰,TPEX,72500104,3995014,0.0
2025-10-01,4979,華星光,TPEX,140839794,16219806,0.0
2025-10-01,4987,科誠,TPEX,31878000,1011778,0.0
2025-10-01,4991,環宇-KY,TPEX,113648293,18658515,0.0
2025-10-01,4995,晶達,TPEX,42336036,898605,0.0
